Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online,Booking_Lead_Time,Total_Guests
31,3,3.0,2,2,0.0,No,No,Yes,canceled,Yes,20,197.1365506,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,22,4.0
27,4,0.0,2,1,1.0,No,No,No,check-out,Yes,0,138.8073664,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,14,4.0
54,3,3.0,2,3,0.0,Yes,Yes,Yes,no-show,No,5,117.3456709,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,69,5.0
49,2,1.0,2,1,0.0,Yes,No,Yes,check-out,No,0,111.7530765,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,165,3.0
18,2,2.0,3,1,0.0,No,No,Yes,check-out,Yes,10,136.1032052,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,119,4.0
23,4,0.0,1,1,2.0,Yes,Yes,Yes,canceled,No,10,156.3809321,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,43,4.0
63,2,0.0,3,1,0.0,Yes,No,No,canceled,No,25,225.7142249,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,143,4.0
50,3,0.0,1,1,0.0,Yes,No,Yes,check-out,No,10,140.5394067,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,127,2.0
66,2,1.0,1,2,0.0,No,No,No,check-out,Yes,5,102.1906553,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,16,3.0
48,2,2.0,4,3,0.0,No,No,No,check-out,Yes,0,119.3814654,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,55,7.0
54,3,2.0,5,1,1.0,No,No,No,canceled,No,10,179.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,94,7.0
38,2,2.0,1,3,0.0,No,No,Yes,canceled,No,0,184.2185396,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,203,4.0
57,2,3.0,3,3,0.0,No,No,Yes,check-out,Yes,10,178.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,17,6.0
54,2,2.0,1,3,0.0,No,No,Yes,check-out,Yes,0,113.7298211,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,142,4.0
27,4,1.0,3,2,1.0,No,No,No,check-out,Yes,0,130.0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,17,6.0
37,4,0.0,5,1,0.0,No,No,No,check-out,Yes,15,178.0,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,24,6.0
53,4,0.0,2,1,0.0,No,No,Yes,canceled,No,0,128.5181446,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,198,3.0
50,4,3.0,2,1,0.0,No,No,No,check-out,Yes,5,107.925678,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,208,3.0
57,3,0.0,3,2,0.0,No,No,No,check-out,Yes,0,147.1835997,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,73,5.0
48,3,2.0,2,2,0.0,No,No,Yes,no-show,No,20,174.723692,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,49,4.0
33,2,3.0,1,2,2.0,Yes,Yes,Yes,canceled,No,5,129.5433527,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,12,5.0
54,4,2.0,1,3,0.0,No,No,Yes,check-out,Yes,0,157.5197194,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,81,4.0
19,2,2.0,3,1,1.0,No,No,No,canceled,No,0,142.7358538,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,62,5.0
58,2,0.0,4,2,0.0,No,No,Yes,check-out,No,5,148.7095621,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,46,6.0
56,3,0.0,1,2,0.0,Yes,Yes,Yes,check-out,Yes,20,217.3888807,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4,3.0
25,1,1.0,1,1,1.0,No,No,Yes,canceled,No,10,156.5643803,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5,3.0
34,2,2.0,2,2,0.0,No,No,Yes,check-out,Yes,10,168.3514146,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,18,4.0
25,1,1.0,3,2,1.0,Yes,No,Yes,check-out,Yes,0,117.7526089,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,118,6.0
63,3,3.0,1,2,0.0,No,No,No,check-out,Yes,10,114.3579532,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,143,3.0
37,2,3.0,1,1,1.0,Yes,No,Yes,check-out,Yes,20,169.1918661,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,62,3.0
27,2,3.0,1,2,1.0,No,No,Yes,check-out,Yes,5,122.6030202,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,129,4.0
53,4,2.0,3,1,0.0,No,No,Yes,canceled,No,10,152.5204594,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,105,4.0
64,4,0.0,2,2,0.0,No,No,Yes,no-show,No,0,119.3593122,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,201,4.0
39,2,1.0,1,1,0.0,No,No,Yes,check-out,Yes,5,153.1101489,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,206,2.0
25,2,2.0,2,1,0.0,No,No,Yes,check-out,Yes,20,209.217016,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,63,3.0
45,2,1.0,5,2,0.0,No,No,Yes,check-out,Yes,10,158.0,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,12,7.0
18,4,2.0,2,3,1.0,No,No,Yes,check-out,No,30,229.0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,94,6.0
60,2,0.0,1,3,0.0,No,No,Yes,check-out,Yes,30,242.1095964,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,85,4.0
67,4,1.0,5,1,0.0,No,No,No,canceled,No,0,125.7835672,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,150,6.0
46,2,1.0,1,1,0.0,Yes,No,Yes,check-out,Yes,5,158.7636188,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,149,2.0
30,1,3.0,1,3,1.0,Yes,Yes,Yes,canceled,No,0,125.8616295,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,121,5.0
48,2,2.0,2,1,0.0,No,No,Yes,canceled,No,0,110.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,35,3.0
31,4,1.0,4,2,0.0,No,No,Yes,check-out,Yes,5,127.4070382,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,74,6.0
43,2,3.0,3,1,0.0,No,No,Yes,canceled,No,5,146.1770712,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,169,4.0
69,3,2.0,2,2,0.0,Yes,Yes,Yes,check-out,Yes,0,141.3929642,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,16,4.0
27,4,1.0,2,2,2.0,Yes,No,No,check-out,No,0,117.7992069,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,187,6.0
26,2,2.0,2,1,0.0,Yes,Yes,No,check-out,Yes,5,124.5221964,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,30,3.0
70,3,1.0,2,1,0.0,No,No,No,no-show,No,5,119.0,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,48,3.0
69,2,3.0,2,1,0.0,No,No,Yes,check-out,Yes,5,125.1022396,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,70,3.0
57,2,3.0,2,1,2.0,No,No,Yes,no-show,No,5,139.2652374,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,187,5.0
41,4,0.0,5,1,0.0,No,No,Yes,check-out,Yes,25,219.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0,6.0
58,2,2.0,4,1,0.0,Yes,Yes,Yes,canceled,No,5,187.8649358,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,208,5.0
25,3,3.0,2,2,0.0,No,No,Yes,canceled,No,5,142.6312476,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,69,4.0
31,4,0.0,4,1,0.0,Yes,Yes,Yes,canceled,No,20,164.9117559,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,13,5.0
37,2,0.0,5,2,0.0,Yes,No,Yes,canceled,No,20,179.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,187,7.0
69,2,1.0,1,2,0.0,No,No,Yes,canceled,No,0,115.1298159,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,55,3.0
33,4,0.0,3,1,0.0,No,No,Yes,check-out,Yes,30,249.0,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,38,4.0
19,4,2.0,3,3,1.0,No,No,No,canceled,No,5,112.9640721,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,170,7.0
56,3,0.0,4,2,0.0,No,No,Yes,check-out,Yes,5,125.0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,38,6.0
53,4,1.0,2,1,0.0,No,No,No,canceled,No,10,144.344038,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,16,3.0
37,1,2.0,1,3,2.0,Yes,No,Yes,no-show,No,25,238.7984049,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,45,6.0
29,4,3.0,1,2,0.0,No,No,Yes,no-show,No,0,140.4739625,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,141,3.0
36,2,3.0,2,2,0.0,No,No,No,check-out,Yes,5,161.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,36,4.0
29,4,3.0,3,2,2.0,No,No,Yes,canceled,No,30,250.0,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,101,7.0
55,2,0.0,1,3,0.0,Yes,No,Yes,check-out,No,20,216.1105653,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,181,4.0
68,2,3.0,1,2,0.0,Yes,No,No,check-out,Yes,5,104.8203878,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,48,3.0
44,4,1.0,1,1,0.0,No,No,Yes,check-out,Yes,0,136.3186206,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,115,2.0
28,4,0.0,1,1,0.0,Yes,No,Yes,canceled,No,20,185.6036421,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,93,2.0
50,2,2.0,5,2,0.0,No,No,Yes,check-out,No,0,120.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,40,7.0
61,2,2.0,2,1,0.0,Yes,No,Yes,check-out,Yes,5,108.5273576,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,164,3.0
47,4,2.0,3,3,0.0,No,No,Yes,check-out,Yes,0,117.9688979,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,124,6.0
70,2,0.0,1,2,0.0,Yes,No,Yes,check-out,Yes,5,132.2899778,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,96,3.0
52,2,2.0,4,1,0.0,No,No,Yes,check-out,No,10,163.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,109,5.0
69,3,2.0,2,3,0.0,Yes,No,Yes,check-out,Yes,0,105.5346961,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,171,5.0
52,1,0.0,1,2,0.0,Yes,No,No,no-show,No,10,122.8815531,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,94,3.0
42,1,0.0,2,2,0.0,No,No,No,check-out,Yes,5,107.163378,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,46,4.0
29,2,1.0,2,2,0.0,No,No,No,check-out,Yes,20,243.0,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,162,4.0
48,4,1.0,1,3,0.0,No,No,Yes,check-out,No,0,115.0,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,44,4.0
22,1,0.0,3,2,0.0,No,No,Yes,canceled,No,5,102.3591984,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,219,5.0
57,4,0.0,3,2,0.0,No,No,Yes,check-out,Yes,0,112.1919462,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,160,5.0
49,4,0.0,3,3,0.0,No,No,Yes,canceled,No,15,197.3101127,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,204,6.0
38,3,0.0,2,2,0.0,Yes,No,No,canceled,No,10,214.531838,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,18,4.0
69,2,0.0,1,3,0.0,Yes,No,No,no-show,No,0,146.1529533,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,120,4.0
29,4,0.0,2,3,0.0,Yes,Yes,No,check-out,No,15,219.7843038,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,152,5.0
49,1,1.0,3,1,1.0,Yes,No,Yes,check-out,Yes,0,121.5114237,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,176,5.0
27,4,0.0,3,1,0.0,No,No,Yes,check-out,No,15,215.2701977,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,90,4.0
55,3,0.0,3,2,0.0,Yes,No,Yes,no-show,No,10,161.3888889,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,45,5.0
58,2,2.0,2,1,0.0,No,No,Yes,canceled,No,5,116.2129967,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,33,3.0
68,4,0.0,1,1,0.0,Yes,Yes,No,check-out,Yes,10,122.2873449,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,72,2.0
35,2,1.0,3,1,1.0,No,No,Yes,check-out,No,15,166.9434357,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,202,5.0
20,4,3.0,5,3,0.0,No,No,Yes,canceled,No,15,239.0,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,16,8.0
69,2,0.0,3,2,0.0,Yes,No,Yes,no-show,No,0,180.6045562,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,136,5.0
37,2,1.0,2,1,1.0,No,No,Yes,canceled,No,0,131.8038211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,202,4.0
64,1,1.0,1,1,0.0,No,No,Yes,check-out,Yes,15,208.6809956,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,96,2.0
46,2,0.0,2,1,0.0,No,No,Yes,canceled,Yes,20,215.8334115,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,162,3.0
65,3,3.0,2,1,1.0,Yes,No,Yes,check-out,Yes,10,102.992753,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,118,4.0
60,3,3.0,2,3,0.0,Yes,No,Yes,canceled,No,10,157.4440372,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,76,5.0
28,3,2.0,3,2,1.0,No,No,No,check-out,Yes,0,176.6858287,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,61,6.0
47,3,2.0,4,1,0.0,No,No,No,canceled,Yes,5,117.4867768,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,158,5.0
62,4,0.0,2,2,0.0,No,No,No,canceled,No,10,177.9764109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,95,4.0
41,4,1.0,1,2,0.0,No,No,Yes,check-out,Yes,15,180.0368978,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,48,3.0
22,3,2.0,1,1,0.0,No,No,Yes,no-show,No,0,101.1306258,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,153,2.0
40,1,1.0,4,1,0.0,Yes,No,Yes,no-show,No,0,150.2118075,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,82,5.0
47,2,1.0,2,2,0.0,Yes,No,Yes,check-out,Yes,20,192.6871694,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,90,4.0
37,1,0.0,3,3,0.0,Yes,No,Yes,check-out,Yes,10,152.584266,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,75,6.0
70,2,0.0,3,1,0.0,No,No,Yes,canceled,No,10,223.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,54,4.0
64,4,3.0,1,1,0.0,Yes,Yes,Yes,check-out,Yes,5,135.2095049,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,150,2.0
19,2,2.0,4,3,0.0,No,No,Yes,check-out,No,10,158.9436121,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,49,7.0
32,4,0.0,3,3,0.0,No,No,No,canceled,No,5,122.2405341,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,143,6.0
63,2,1.0,1,3,0.0,Yes,Yes,No,canceled,No,25,194.18165,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,51,4.0
52,2,0.0,1,1,1.0,No,No,Yes,check-out,Yes,20,205.4825662,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,88,3.0
59,3,1.0,1,3,0.0,No,No,Yes,no-show,No,15,224.6262226,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,217,4.0
26,3,1.0,1,1,0.0,No,No,No,no-show,No,10,157.9780458,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,31,2.0
44,4,2.0,2,2,0.0,No,No,Yes,check-out,Yes,0,128.6826847,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,136,4.0
43,2,2.0,2,1,1.0,Yes,Yes,Yes,check-out,Yes,25,214.0673816,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,-1,4.0
39,4,2.0,1,1,0.0,Yes,Yes,Yes,check-out,Yes,5,105.2851522,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,156,2.0
55,2,0.0,3,1,0.0,Yes,Yes,Yes,check-out,Yes,0,135.7370095,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,220,4.0
22,2,0.0,4,1,2.0,Yes,No,No,canceled,No,5,173.9895615,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,176,7.0
23,1,2.0,1,2,0.0,Yes,No,No,no-show,No,0,126.2646779,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,171,3.0
19,2,0.0,2,1,0.0,Yes,Yes,Yes,check-out,Yes,0,107.2395445,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,25,3.0
30,3,1.0,1,2,2.0,No,No,Yes,check-out,Yes,0,118.9104461,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1,5.0
44,4,1.0,3,2,0.0,No,No,Yes,canceled,No,0,105.5661121,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,184,5.0
49,2,1.0,4,2,0.0,No,No,Yes,check-out,No,5,151.8250043,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,179,6.0
25,3,0.0,4,2,0.0,No,No,Yes,check-out,Yes,0,119.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,132,6.0
48,2,0.0,1,2,0.0,No,No,Yes,no-show,No,10,142.6881496,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,6,3.0
39,2,1.0,2,3,0.0,Yes,Yes,Yes,check-out,No,5,138.3289178,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,220,5.0
64,4,3.0,2,3,0.0,Yes,No,Yes,check-out,Yes,5,145.0918743,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,213,5.0
48,3,0.0,2,2,0.0,No,No,Yes,canceled,No,0,113.9360406,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,33,4.0
22,2,1.0,1,1,0.0,Yes,Yes,Yes,check-out,Yes,0,184.8501094,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,20,2.0
61,4,1.0,3,3,0.0,Yes,Yes,Yes,check-out,No,20,233.0,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,171,6.0
53,2,3.0,5,2,0.0,No,No,No,check-out,No,0,111.849128,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,29,7.0
38,2,0.0,2,2,2.0,Yes,No,No,check-out,Yes,10,127.8772692,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,111,6.0
18,3,1.0,1,2,0.0,Yes,No,Yes,check-out,Yes,0,159.5522646,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,111,3.0
38,4,0.0,4,3,1.0,Yes,Yes,Yes,canceled,No,0,103.4861883,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,73,8.0
56,4,0.0,4,1,0.0,No,No,Yes,no-show,No,10,141.1149976,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,179,5.0
67,2,2.0,5,1,1.0,No,No,Yes,check-out,Yes,0,117.085048,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,212,7.0
54,2,1.0,1,3,0.0,Yes,No,Yes,canceled,No,5,117.6407652,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1,4.0
40,4,3.0,5,1,0.0,No,No,Yes,check-out,Yes,25,221.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,78,6.0
43,2,3.0,1,1,1.0,Yes,Yes,Yes,check-out,No,0,144.3419112,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,23,3.0
65,2,3.0,2,1,0.0,Yes,No,Yes,check-out,Yes,10,120.2456754,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,104,3.0
54,2,2.0,1,2,0.0,Yes,Yes,Yes,check-out,Yes,10,135.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,97,3.0
45,2,0.0,2,2,0.0,No,No,Yes,check-out,Yes,10,131.0,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,56,4.0
51,4,0.0,2,2,0.0,No,No,No,check-out,Yes,5,111.7430421,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,118,4.0
22,4,0.0,1,3,0.0,No,No,Yes,check-out,Yes,5,107.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,188,4.0
34,1,3.0,3,1,2.0,Yes,No,Yes,no-show,No,15,198.8524875,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,26,6.0
31,1,2.0,3,1,0.0,No,No,Yes,check-out,Yes,0,104.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,85,4.0
21,4,1.0,2,1,0.0,No,No,Yes,canceled,No,0,119.1552437,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,97,3.0
69,2,3.0,1,2,0.0,No,No,No,check-out,Yes,5,110.5500526,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,6,3.0
36,4,1.0,4,1,1.0,Yes,No,Yes,check-out,No,15,169.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,71,6.0
18,4,1.0,2,1,1.0,Yes,Yes,Yes,canceled,No,5,147.7363658,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,72,4.0
23,2,3.0,2,2,0.0,No,No,Yes,check-out,Yes,5,150.2304512,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,66,4.0
58,4,3.0,3,1,0.0,Yes,Yes,Yes,check-out,No,5,143.2424028,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,220,4.0
38,1,1.0,4,1,0.0,No,No,Yes,no-show,No,15,164.4045726,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,37,5.0
70,4,2.0,2,1,0.0,No,No,Yes,no-show,No,20,161.7325736,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,171,3.0
37,3,1.0,4,1,0.0,No,No,Yes,check-out,No,0,117.2516015,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,103,5.0
67,3,2.0,1,2,0.0,No,No,Yes,canceled,No,15,180.5840014,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,174,3.0
66,2,2.0,4,1,0.0,No,No,Yes,no-show,No,0,104.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,17,5.0
45,4,2.0,1,2,1.0,No,No,Yes,check-out,Yes,10,148.4900706,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,218,4.0
19,4,1.0,2,1,0.0,No,No,No,canceled,No,0,136.857026,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,208,3.0
25,3,1.0,2,2,1.0,No,No,No,no-show,No,0,143.5799967,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,16,5.0
62,3,0.0,2,3,0.0,No,No,Yes,check-out,Yes,5,108.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,93,5.0
44,2,0.0,4,3,0.0,No,No,No,check-out,Yes,0,110.751735,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,85,7.0
22,2,2.0,2,1,0.0,No,No,No,canceled,No,15,196.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,71,3.0
57,1,3.0,1,2,0.0,Yes,No,Yes,check-out,Yes,25,235.3610134,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,111,3.0
23,4,0.0,2,2,1.0,Yes,Yes,No,check-out,Yes,5,121.0,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,161,5.0
39,2,3.0,1,1,0.0,Yes,Yes,Yes,check-out,Yes,0,112.4848427,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,70,2.0
49,2,0.0,1,1,0.0,No,No,Yes,canceled,No,10,135.1735693,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,170,2.0
54,1,1.0,2,1,0.0,No,No,Yes,no-show,No,30,235.0,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,202,3.0
66,2,0.0,2,2,0.0,No,No,Yes,no-show,No,10,147.8919189,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,56,4.0
32,4,0.0,3,2,0.0,No,No,Yes,check-out,Yes,5,110.5325007,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,171,5.0
24,3,2.0,1,1,0.0,Yes,No,No,check-out,Yes,5,146.8201563,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,4,2.0
59,4,3.0,2,2,0.0,No,No,Yes,canceled,No,15,187.8368946,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,107,4.0
60,3,0.0,3,1,0.0,No,No,Yes,no-show,No,0,152.0,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,94,4.0
32,1,3.0,5,1,0.0,Yes,No,Yes,check-out,Yes,0,109.4463058,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,19,6.0
59,3,0.0,1,1,0.0,No,No,Yes,no-show,Yes,0,135.7611744,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,140,2.0
34,2,0.0,1,2,1.0,Yes,No,Yes,check-out,Yes,5,118.030632,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,118,4.0
54,2,1.0,2,2,0.0,Yes,Yes,Yes,check-out,No,0,124.9471123,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,133,4.0
28,2,3.0,1,2,0.0,No,No,Yes,check-out,Yes,0,126.2312201,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,157,3.0
36,2,0.0,2,3,0.0,No,No,Yes,check-out,Yes,0,104.270261,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,3,5.0
27,4,0.0,2,1,1.0,No,No,Yes,canceled,No,0,190.0,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,219,4.0
22,3,0.0,2,1,0.0,Yes,Yes,Yes,check-out,Yes,0,122.3617992,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,28,3.0
37,3,1.0,2,2,0.0,Yes,No,Yes,canceled,No,10,125.944626,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,-1,4.0
56,4,2.0,2,2,0.0,No,No,Yes,check-out,Yes,5,153.0448428,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,181,4.0
